"Step","base_config_0118 - train_10m_u_component_of_wind_lwrmse","base_config_0118 - train_10m_u_component_of_wind_lwrmse__MIN","base_config_0118 - train_10m_u_component_of_wind_lwrmse__MAX"
"35135","1.5437552168562427","1.5437552168562427","1.5437552168562427"
"35138","1.535625575922677","1.535625575922677","1.535625575922677"
"35141","1.5202793794462688","1.5202793794462688","1.5202793794462688"
"35144","1.5233142549754228","1.5233142549754228","1.5233142549754228"
"35147","1.5454671439000491","1.5454671439000491","1.5454671439000491"
"35150","1.5771171338638978","1.5771171338638978","1.5771171338638978"
"35153","1.554820813705205","1.554820813705205","1.554820813705205"
"35156","1.5518055942891618","1.5518055942891618","1.5518055942891618"
"35159","1.5448616134620097","1.5448616134620097","1.5448616134620097"
"35165","1.5324368780044597","1.5324368780044597","1.5324368780044597"
"35168","1.5728485843890607","1.5728485843890607","1.5728485843890607"
"35171","1.5722313135943256","1.5722313135943256","1.5722313135943256"
"35174","1.523773575944285","1.523773575944285","1.523773575944285"
"35177","1.50719615098013","1.50719615098013","1.50719615098013"
"35180","1.5169188428243432","1.5169188428243432","1.5169188428243432"
"35183","1.52271333360708","1.52271333360708","1.52271333360708"
"35186","1.5174545372067756","1.5174545372067756","1.5174545372067756"
"35189","1.513963095851587","1.513963095851587","1.513963095851587"
"35192","1.5414899374804025","1.5414899374804025","1.5414899374804025"
"35195","1.5270413836498364","1.5270413836498364","1.5270413836498364"
"35198","1.5518624821781535","1.5518624821781535","1.5518624821781535"
"35201","1.5480790072669663","1.5480790072669663","1.5480790072669663"
"35207","1.53539097781923","1.53539097781923","1.53539097781923"
"35210","1.5926792063021649","1.5926792063021649","1.5926792063021649"
"35213","1.5773294441194357","1.5773294441194357","1.5773294441194357"
"35216","1.541754139941371","1.541754139941371","1.541754139941371"
"35219","1.532165066961966","1.532165066961966","1.532165066961966"
"35222","1.5212095208139065","1.5212095208139065","1.5212095208139065"
"35225","1.5131707073999197","1.5131707073999197","1.5131707073999197"
"35231","1.5345243686858796","1.5345243686858796","1.5345243686858796"
"35234","1.539513091079787","1.539513091079787","1.539513091079787"
"35237","1.5525505697688942","1.5525505697688942","1.5525505697688942"
"35240","1.4992492403028672","1.4992492403028672","1.4992492403028672"
"35243","1.5581669425300215","1.5581669425300215","1.5581669425300215"
"35246","1.5455192442603698","1.5455192442603698","1.5455192442603698"
"35249","1.5273557113239098","1.5273557113239098","1.5273557113239098"
"35252","1.5258849334957545","1.5258849334957545","1.5258849334957545"
"35255","1.512658417282165","1.512658417282165","1.512658417282165"
"35258","1.5341333783169113","1.5341333783169113","1.5341333783169113"
"35261","1.5537107771794982","1.5537107771794982","1.5537107771794982"
"35264","1.5399067654713863","1.5399067654713863","1.5399067654713863"
"35267","1.5495540792865299","1.5495540792865299","1.5495540792865299"
"35270","1.547121687619208","1.547121687619208","1.547121687619208"
"35273","1.5340243686146746","1.5340243686146746","1.5340243686146746"
"35276","1.515248710209061","1.515248710209061","1.515248710209061"
"35282","1.5826931844631846","1.5826931844631846","1.5826931844631846"
"35288","1.5312642051194345","1.5312642051194345","1.5312642051194345"
"35291","1.5012537800198926","1.5012537800198926","1.5012537800198926"
"35294","1.5319603042966838","1.5319603042966838","1.5319603042966838"
"35297","1.5408486088731748","1.5408486088731748","1.5408486088731748"
"35300","1.5111188269225893","1.5111188269225893","1.5111188269225893"
"35303","1.5382944373966612","1.5382944373966612","1.5382944373966612"
"35306","1.5131816010303947","1.5131816010303947","1.5131816010303947"
"35309","1.5333812463737546","1.5333812463737546","1.5333812463737546"
"35312","1.528990893586966","1.528990893586966","1.528990893586966"
"35315","1.5826411245366179","1.5826411245366179","1.5826411245366179"
"35318","1.591553424159744","1.591553424159744","1.591553424159744"
"35321","1.5321248183593525","1.5321248183593525","1.5321248183593525"
"35324","1.558628145374667","1.558628145374667","1.558628145374667"
"35333","1.545369788748432","1.545369788748432","1.545369788748432"
"35336","1.5696018289280822","1.5696018289280822","1.5696018289280822"
"35339","1.5309225389674008","1.5309225389674008","1.5309225389674008"
"35342","1.584573713375652","1.584573713375652","1.584573713375652"
"35345","1.5479788622627073","1.5479788622627073","1.5479788622627073"
"35348","1.5314305895764502","1.5314305895764502","1.5314305895764502"
"35351","1.5653439911580818","1.5653439911580818","1.5653439911580818"
"35354","1.5200426184603955","1.5200426184603955","1.5200426184603955"
"35357","1.524731698692654","1.524731698692654","1.524731698692654"
"35360","1.6738179295229467","1.6738179295229467","1.6738179295229467"
"35363","1.564351101083639","1.564351101083639","1.564351101083639"
"35366","1.5409857161590368","1.5409857161590368","1.5409857161590368"
"35369","1.513768361296815","1.513768361296815","1.513768361296815"
"35372","1.579868836934681","1.579868836934681","1.579868836934681"
"35375","1.5575590097369933","1.5575590097369933","1.5575590097369933"
"35378","1.5114946106313936","1.5114946106313936","1.5114946106313936"
"35381","1.5368497216563857","1.5368497216563857","1.5368497216563857"
"35384","1.5391741208077199","1.5391741208077199","1.5391741208077199"
"35387","1.550052780314325","1.550052780314325","1.550052780314325"
"35393","1.5481563700091052","1.5481563700091052","1.5481563700091052"
"35396","1.5536711682894517","1.5536711682894517","1.5536711682894517"
"35399","1.5576822150333158","1.5576822150333158","1.5576822150333158"
"35402","1.5415909031753334","1.5415909031753334","1.5415909031753334"
"35405","1.556408697945599","1.556408697945599","1.556408697945599"
"35408","1.5349403730405162","1.5349403730405162","1.5349403730405162"
"35411","1.54724562343039","1.54724562343039","1.54724562343039"
"35414","1.5349656229480295","1.5349656229480295","1.5349656229480295"
"35417","1.5693987251720845","1.5693987251720845","1.5693987251720845"
"35420","1.548185062155385","1.548185062155385","1.548185062155385"
"35423","1.5312015686531568","1.5312015686531568","1.5312015686531568"
"35426","1.5274839153603987","1.5274839153603987","1.5274839153603987"
"35432","1.5323361282517867","1.5323361282517867","1.5323361282517867"
"35435","1.5052022332680803","1.5052022332680803","1.5052022332680803"
"35438","1.5415862990416882","1.5415862990416882","1.5415862990416882"
"35441","1.5578900490926484","1.5578900490926484","1.5578900490926484"
"35444","1.5571478220919286","1.5571478220919286","1.5571478220919286"
"35447","1.5357213632485378","1.5357213632485378","1.5357213632485378"
"35450","1.5207933308739536","1.5207933308739536","1.5207933308739536"
"35453","1.5244924727586686","1.5244924727586686","1.5244924727586686"
"35459","1.5221683432667104","1.5221683432667104","1.5221683432667104"
"35462","1.5271857069355477","1.5271857069355477","1.5271857069355477"
"35465","1.5494175622339534","1.5494175622339534","1.5494175622339534"
"35468","1.51819023860796","1.51819023860796","1.51819023860796"
"35471","1.5178150744646126","1.5178150744646126","1.5178150744646126"
"35474","1.5600261146728953","1.5600261146728953","1.5600261146728953"
"35477","1.565672304824415","1.565672304824415","1.565672304824415"
"35480","1.541523813577197","1.541523813577197","1.541523813577197"
"35483","1.5373337099433968","1.5373337099433968","1.5373337099433968"
"35486","1.530794709393846","1.530794709393846","1.530794709393846"
"35492","1.569060182115986","1.569060182115986","1.569060182115986"
"35495","1.5713660895508252","1.5713660895508252","1.5713660895508252"
"35498","1.5544881933140688","1.5544881933140688","1.5544881933140688"
"35501","1.5093324293701162","1.5093324293701162","1.5093324293701162"
"35504","1.551195018313172","1.551195018313172","1.551195018313172"
"35507","1.5514410742349245","1.5514410742349245","1.5514410742349245"
"35510","1.5469966140586724","1.5469966140586724","1.5469966140586724"
"35513","1.5722999995450813","1.5722999995450813","1.5722999995450813"
"35516","1.5487176546947943","1.5487176546947943","1.5487176546947943"
"35519","1.548524617129859","1.548524617129859","1.548524617129859"
"35522","1.541770697896391","1.541770697896391","1.541770697896391"
"35525","1.5524157996780212","1.5524157996780212","1.5524157996780212"
"35528","1.5357045768102808","1.5357045768102808","1.5357045768102808"
"35531","1.5398836442787507","1.5398836442787507","1.5398836442787507"
"35534","1.5541056405486877","1.5541056405486877","1.5541056405486877"
"35537","1.5297557670925293","1.5297557670925293","1.5297557670925293"
"35540","1.5215099309210587","1.5215099309210587","1.5215099309210587"
"35543","1.5642164730276822","1.5642164730276822","1.5642164730276822"
"35546","1.53862687831249","1.53862687831249","1.53862687831249"
"35549","1.5485734177265797","1.5485734177265797","1.5485734177265797"
"35552","1.592113309346795","1.592113309346795","1.592113309346795"
"35555","1.5066344258678146","1.5066344258678146","1.5066344258678146"
"35558","1.5415527983114694","1.5415527983114694","1.5415527983114694"
"35561","1.5427251930708556","1.5427251930708556","1.5427251930708556"
"35564","1.5913647794075396","1.5913647794075396","1.5913647794075396"
"35567","1.5697451715948805","1.5697451715948805","1.5697451715948805"
"35570","1.5759842075141524","1.5759842075141524","1.5759842075141524"
"35573","1.5488011060312137","1.5488011060312137","1.5488011060312137"
"35576","1.560901465613849","1.560901465613849","1.560901465613849"
"35579","1.5267526616596423","1.5267526616596423","1.5267526616596423"
"35582","1.53727763481763","1.53727763481763","1.53727763481763"
"35585","1.5496549606861807","1.5496549606861807","1.5496549606861807"
"35588","1.586896548432108","1.586896548432108","1.586896548432108"
"35591","1.5865702082103557","1.5865702082103557","1.5865702082103557"
"35594","1.528905823947531","1.528905823947531","1.528905823947531"
"35597","1.5585225627363717","1.5585225627363717","1.5585225627363717"
"35602","1.5490835490757782","1.5490835490757782","1.5490835490757782"
"35605","1.5484226452008767","1.5484226452008767","1.5484226452008767"
"35608","1.510902452684076","1.510902452684076","1.510902452684076"
"35611","1.5324970029361928","1.5324970029361928","1.5324970029361928"
"35614","1.5628073562841716","1.5628073562841716","1.5628073562841716"
"35623","1.5479196906494612","1.5479196906494612","1.5479196906494612"
"35626","1.5026606612297626","1.5026606612297626","1.5026606612297626"
"35629","1.5124136128051908","1.5124136128051908","1.5124136128051908"
"35632","1.5486184836547385","1.5486184836547385","1.5486184836547385"
"35635","1.5333279628416423","1.5333279628416423","1.5333279628416423"
"35638","1.5242497306193499","1.5242497306193499","1.5242497306193499"
"35641","1.5536163022569391","1.5536163022569391","1.5536163022569391"
"35644","1.5261485774477335","1.5261485774477335","1.5261485774477335"
"35647","1.5336504846561874","1.5336504846561874","1.5336504846561874"
"35650","1.5083550085151152","1.5083550085151152","1.5083550085151152"
"35659","1.529859149156828","1.529859149156828","1.529859149156828"
"35662","1.5417036663111376","1.5417036663111376","1.5417036663111376"
"35665","1.5508723138121105","1.5508723138121105","1.5508723138121105"
"35668","1.5343278407235443","1.5343278407235443","1.5343278407235443"
"35671","1.5225501824464573","1.5225501824464573","1.5225501824464573"
"35674","1.5621134477460494","1.5621134477460494","1.5621134477460494"
"35677","1.542208469121445","1.542208469121445","1.542208469121445"
"35680","1.5446827535268597","1.5446827535268597","1.5446827535268597"
"35683","1.500735472879207","1.500735472879207","1.500735472879207"
"35686","1.5390747832547325","1.5390747832547325","1.5390747832547325"
"35689","1.5156947951355608","1.5156947951355608","1.5156947951355608"
"35692","1.5057975465091162","1.5057975465091162","1.5057975465091162"
"35695","1.6000119092061174","1.6000119092061174","1.6000119092061174"
"35698","1.591063462364919","1.591063462364919","1.591063462364919"
"35701","1.5495305887126363","1.5495305887126363","1.5495305887126363"
"35704","1.5512717248509384","1.5512717248509384","1.5512717248509384"
"35707","1.50200016900465","1.50200016900465","1.50200016900465"
"35710","1.5381741732674894","1.5381741732674894","1.5381741732674894"
"35713","1.504909731591515","1.504909731591515","1.504909731591515"
"35716","1.6057522166923746","1.6057522166923746","1.6057522166923746"
"35719","1.532713533161888","1.532713533161888","1.532713533161888"
"35722","1.5589533350181968","1.5589533350181968","1.5589533350181968"
"35725","1.4953101644520408","1.4953101644520408","1.4953101644520408"
"35728","1.498953778016917","1.498953778016917","1.498953778016917"
"35731","1.489950412059686","1.489950412059686","1.489950412059686"
"35734","1.5457428894819751","1.5457428894819751","1.5457428894819751"
"35740","1.5566080029690195","1.5566080029690195","1.5566080029690195"
"35743","1.5285828219099686","1.5285828219099686","1.5285828219099686"
"35749","1.5081110439185885","1.5081110439185885","1.5081110439185885"
"35752","1.5155888718074415","1.5155888718074415","1.5155888718074415"
"35755","1.5328938650748622","1.5328938650748622","1.5328938650748622"
"35758","1.5103045879133519","1.5103045879133519","1.5103045879133519"
"35761","1.5520660807628421","1.5520660807628421","1.5520660807628421"
"35764","1.5828604753022384","1.5828604753022384","1.5828604753022384"
"35767","1.6228372767190151","1.6228372767190151","1.6228372767190151"
"35770","1.5505202792855703","1.5505202792855703","1.5505202792855703"
"35773","1.5173752093514659","1.5173752093514659","1.5173752093514659"
"35776","1.5328912683070428","1.5328912683070428","1.5328912683070428"
"35779","1.5466723543230994","1.5466723543230994","1.5466723543230994"
"35782","1.5788208850421521","1.5788208850421521","1.5788208850421521"
"35785","1.5268940349318412","1.5268940349318412","1.5268940349318412"
"35788","1.540606685361091","1.540606685361091","1.540606685361091"
"35791","1.5530905387471245","1.5530905387471245","1.5530905387471245"
"35794","1.5185829888867817","1.5185829888867817","1.5185829888867817"
"35797","1.5390729185368417","1.5390729185368417","1.5390729185368417"
"35800","1.571658477411506","1.571658477411506","1.571658477411506"
"35803","1.521878546033127","1.521878546033127","1.521878546033127"
"35806","1.5760015400563006","1.5760015400563006","1.5760015400563006"
"35809","1.5554340466350678","1.5554340466350678","1.5554340466350678"
