"Relative Time (Process)","base_config_0118 - system/gpu.0.memoryAllocatedBytes","base_config_0118 - system/gpu.0.memoryAllocatedBytes__MIN","base_config_0118 - system/gpu.0.memoryAllocatedBytes__MAX","base_config_0118 - system/gpu.1.memoryAllocatedBytes","base_config_0118 - system/gpu.1.memoryAllocatedBytes__MIN","base_config_0118 - system/gpu.1.memoryAllocatedBytes__MAX","base_config_0118 - system/gpu.2.memoryAllocatedBytes","base_config_0118 - system/gpu.2.memoryAllocatedBytes__MIN","base_config_0118 - system/gpu.2.memoryAllocatedBytes__MAX","base_config_0118 - system/gpu.3.memoryAllocatedBytes","base_config_0118 - system/gpu.3.memoryAllocatedBytes__MIN","base_config_0118 - system/gpu.3.memoryAllocatedBytes__MAX"
"660.536843","34134163456","34134163456","34134163456","33448394752","33448394752","33448394752","34146746368","34146746368","34146746368","34108997632","34108997632","34108997632"
"661.232018","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","34108997632","34108997632","34108997632"
"690.435218","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"690.43794","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"690.478494","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"690.520212","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"691.233073","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","34108997632","34108997632","34108997632"
"720.436471","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"720.439013","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"720.480222","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"721.235065","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","34108997632","34108997632","34108997632"
"750.44004","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"750.481168","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"750.52443","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"751.236807","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","34108997632","34108997632","34108997632"
"780.482415","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"780.526603","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"781.238124","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","34108997632","34108997632","34108997632"
"810.44169","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"810.483376","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"810.528989","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"840.442705","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"840.530874","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"870.443834","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"870.48548","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"870.534213","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"900.445146","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"900.486397","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"900.536502","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"930.446101","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"930.48774","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"930.538639","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"960.449412","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"960.489042","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"960.544522","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"990.452328","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"990.490009","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"990.55188","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1020.453365","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1020.491496","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1020.554419","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1050.454584","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1050.493449","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1050.559376","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1080.468593","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1080.494909","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1080.567936","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1110.476364","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1110.496225","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1110.572097","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1140.477698","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1140.500134","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1140.580739","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1170.47898","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1170.501413","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1170.585664","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1200.491261","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1200.502512","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1200.593","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1230.503428","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1230.54041","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1230.604793","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1260.504783","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1260.570599","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1260.607739","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1290.506588","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1290.573278","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1290.754386","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1320.510054","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1320.574134","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1321.519367","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1350.510918","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1350.575702","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1380.511849","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1380.580815","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1381.522458","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1410.512806","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1410.581741","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
"1411.525005","33486143488","33486143488","33486143488","33448394752","33448394752","33448394752","33498726400","33498726400","33498726400","33460977664","33460977664","33460977664"
