"Relative Time (Process)","base_config_0118 - system/gpu.0.memoryAllocated","base_config_0118 - system/gpu.0.memoryAllocated__MIN","base_config_0118 - system/gpu.0.memoryAllocated__MAX","base_config_0118 - system/gpu.1.memoryAllocated","base_config_0118 - system/gpu.1.memoryAllocated__MIN","base_config_0118 - system/gpu.1.memoryAllocated__MAX","base_config_0118 - system/gpu.2.memoryAllocated","base_config_0118 - system/gpu.2.memoryAllocated__MIN","base_config_0118 - system/gpu.2.memoryAllocated__MAX","base_config_0118 - system/gpu.3.memoryAllocated","base_config_0118 - system/gpu.3.memoryAllocated__MIN","base_config_0118 - system/gpu.3.memoryAllocated__MAX"
"163951.078993","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"163981.115993","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164011.121708","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164041.122555","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164071.124924","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164101.130383","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164131.135298","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164161.136202","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164191.137034","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164221.148021","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164251.187911","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164281.189792","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164311.201459","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164341.202728","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164371.338818","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164401.342984","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164431.352143","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164462.117069","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164492.185731","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164522.201607","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164552.236163","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164582.37041","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164612.467578","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164642.538041","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164672.571417","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164702.595724","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164762.635437","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164792.667803","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164822.685767","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164852.718403","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164882.72176","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164912.755209","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164942.81602","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"164972.817027","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165002.945903","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165033.005902","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165063.030935","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165093.187499","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165123.188575","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165153.198671","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165183.298226","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165213.305219","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165243.32481","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165273.358247","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165303.39444","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165333.395419","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165363.39713","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165393.398","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165423.423577","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165483.49787","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165513.542116","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165543.543563","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165573.558992","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165603.560001","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165633.582898","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165663.654633","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165693.659257","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165723.660209","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165753.66134","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165783.664775","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165813.666004","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165843.666976","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165873.68483","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165903.769894","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165933.793038","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165963.80255","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"165993.851032","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166024.078265","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166054.124783","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166084.130253","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166114.131179","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166144.138371","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166174.166316","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166204.245452","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166234.296507","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166294.313859","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166324.315787","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166354.325239","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166384.331797","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166414.347282","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166444.353384","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166474.354694","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166504.401443","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166534.428591","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166564.429516","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166594.469626","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166624.527339","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166654.623872","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166684.625026","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166714.62589","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166744.644065","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166774.648577","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166804.694085","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166834.733683","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166865.312681","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166895.32128","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166955.327971","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"166985.396807","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167015.463897","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167045.501559","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167075.502731","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167105.503888","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167135.525496","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167165.604176","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167195.608626","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167225.632845","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167255.763654","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167285.787591","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167315.791737","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167345.80678","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167375.820532","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167405.821437","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167435.822385","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167465.859919","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167496.000423","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167526.025785","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167556.03292","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167586.13618","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167616.141227","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167646.14242","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167676.152209","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167706.252244","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167766.506042","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167796.573005","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167826.596032","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167858.12704","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167888.149435","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167918.171314","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167948.244309","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"167978.26896","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168008.27486","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168038.29176","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168068.303385","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168098.305451","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168128.320388","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168158.383375","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168188.435928","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168218.553686","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168248.582639","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168278.6382","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168308.686467","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168338.745267","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168368.77303","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168398.794773","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168428.816848","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168458.869856","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168518.884155","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168548.888702","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168578.899946","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168608.929997","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168639.055354","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168669.113024","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168699.114158","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168729.115339","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168759.125839","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168789.15871","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168819.234684","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168849.249213","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
"168879.250436","85.75","85.75","85.75","80.95","80.95","80.95","85.96","85.96","85.96","80.41","80.41","80.41"
